517	874.416031	731032.929972	-0.021953
518	875.572519	734457.489016	-0.020981
519	878.858779	742280.793034	-0.019493
520	878.500000	741429.921756	-0.019651
521	880.851145	741252.279369	-0.022327
522	882.614504	744389.847576	-0.022220
523	882.534351	754900.210652	-0.015386
524	883.396947	758279.674494	-0.014166
525	883.473282	762328.043179	-0.011657
526	885.969466	768806.365480	-0.010278
527	892.061069	777549.141309	-0.011450
528	896.488550	780938.730785	-0.014155
529	900.148855	779556.080896	-0.018952
530	902.755725	776858.558650	-0.023381
531	906.667939	776986.687445	-0.027407
532	914.847328	788575.862188	-0.028897
533	923.381679	796338.190199	-0.033013
534	928.061069	794721.141309	-0.038649
535	933.469466	798182.722350	-0.041993
536	939.259542	804249.237981	-0.044184
537	942.748092	805960.791504	-0.046588
538	947.019084	806240.957651	-0.050513
539	949.816794	812995.149642	-0.049413
540	953.549618	817498.018530	-0.050458
541	958.580153	828640.739759	-0.049101
542	964.954198	838298.188742	-0.049852
543	969.458015	845998.187169	-0.049929
544	972.988550	856035.423533	-0.047888
545	975.045802	860646.639124	-0.047368
546	977.351145	860100.876697	-0.049787
547	980.110687	858439.365611	-0.053183
548	982.545802	860137.881490	-0.054516
549	983.786260	857869.412330	-0.056810
550	985.992366	863199.312919	-0.056050
551	989.160305	869937.081172	-0.055446
552	988.912214	876757.599164	-0.051736
553	989.690840	883086.282283	-0.049210
554	987.717557	883328.034730	-0.047283
555	988.572519	885955.779092	-0.046722
556	989.977099	886731.571995	-0.047611
557	988.637405	877065.124250	-0.051329
558	991.263359	885265.842856	-0.049530
559	992.213740	879334.297826	-0.053405
560	994.278626	870940.750612	-0.059504
561	994.950382	866025.711278	-0.062581
562	1000.343511	869115.156809	-0.065741
563	1005.049618	875059.169294	-0.066856
564	1011.167939	890427.551949	-0.064566
565	1017.683206	905334.308039	-0.062927
566	1022.488550	909896.455976	-0.064844
567	1026.591603	910153.821762	-0.068193
568	1026.633588	914571.255055	-0.066133
569	1031.083969	921466.313560	-0.066627
570	1036.171756	929031.142256	-0.067350
571	1040.362595	940571.803639	-0.065497
572	1040.664122	935353.131461	-0.068158
573	1043.297710	936361.117476	-0.069873
574	1047.057252	942900.786799	-0.069974
575	1051.091603	960496.617563	-0.065305
576	1053.229008	967316.810151	-0.063993
577	1054.717557	968133.324806	-0.064856
578	1059.156489	977998.002229	-0.064099
579	1061.874046	977304.407800	-0.066635
580	1063.641221	980881.672805	-0.066493
581	1063.671756	980101.487676	-0.066862
582	1065.568702	994598.397952	-0.062019
583	1064.866412	1005071.985971	-0.056823
584	1066.141221	1008328.647995	-0.056450
585	1066.664122	1012197.452072	-0.055185
586	1068.225191	1016642.235549	-0.054536
587	1068.854962	1024628.849193	-0.051565
588	1072.874046	1031858.300929	-0.051779
589	1075.019084	1035368.293529	-0.052047
590	1078.480916	1044223.096964	-0.051112
591	1079.736641	1055572.613848	-0.047288
592	1079.805344	1053780.797987	-0.048114
593	1082.389313	1062985.329351	-0.046340
594	1079.961832	1052920.311520	-0.048613
595	1077.374046	1056596.592914	-0.044859
596	1076.404580	1050614.897384	-0.046620
597	1078.530534	1048187.875022	-0.049449
598	1081.595420	1048955.164559	-0.051671
599	1084.732824	1054667.165258	-0.051833
600	1088.767176	1058930.644266	-0.053350
601	1090.988550	1055745.438800	-0.056505
602	1090.854962	1053515.948430	-0.057333
603	1090.465649	1055016.966377	-0.056386
604	1090.561069	1056974.078332	-0.055641
605	1090.297710	1062529.422819	-0.053089
606	1091.156489	1076230.696885	-0.048039
607	1094.450382	1087615.369675	-0.046003
608	1094.797710	1088865.100300	-0.045769
609	1095.385496	1086928.244522	-0.047064
610	1096.889313	1083524.762558	-0.049719
611	1098.377863	1081406.822869	-0.051817
612	1098.515267	1076559.387171	-0.053937
613	1097.354962	1069612.641178	-0.055878
614	1098.931298	1074129.384593	-0.055281
615	1099.202290	1069442.527781	-0.057440
616	1098.484733	1064100.982591	-0.059075
617	1097.091603	1061738.869471	-0.058936
618	1097.557252	1049211.735272	-0.064509
619	1097.469466	1049134.157465	-0.064472
620	1103.175573	1057609.931006	-0.065484
621	1105.229008	1067488.779617	-0.063053
622	1108.908397	1075788.396189	-0.062573
623	1109.206107	1076304.980421	-0.062598
624	1108.209924	1071674.814711	-0.063696
625	1107.671756	1065585.289202	-0.065754
626	1110.286260	1065986.059277	-0.067634
627	1110.374046	1057149.371540	-0.071286
628	1113.812977	1059893.029908	-0.072823
629	1117.290076	1066507.641047	-0.072829
630	1114.500000	1060044.555344	-0.073289
631	1112.660305	1063533.781554	-0.070467
632	1114.221374	1075399.080765	-0.066892
633	1113.351145	1076644.556086	-0.065712
634	1114.881679	1069725.127222	-0.069687
635	1117.484733	1070649.997859	-0.071319
636	1115.969466	1074991.319678	-0.068411
637	1117.423664	1080192.060967	-0.067451
638	1118.171756	1089714.203324	-0.064222
639	1120.633588	1102221.453528	-0.061155
640	1123.022901	1109146.762834	-0.060274
641	1125.828244	1115549.913248	-0.059937
642	1124.225191	1123449.937839	-0.055556
643	1122.629771	1133882.225526	-0.050153
644	1123.145038	1143008.261407	-0.046948
645	1120.801527	1145098.556028	-0.044220
646	1122.805344	1161284.355239	-0.039426
647	1127.354962	1173132.129727	-0.038475
648	1130.450382	1188954.774256	-0.034808
649	1132.698473	1197270.027402	-0.033412
650	1131.080153	1195090.493576	-0.032928
651	1132.412214	1211442.196492	-0.027650
652	1133.164122	1213211.083751	-0.027588
653	1131.671756	1209299.670882	-0.027868
654	1132.206107	1215335.201795	-0.025960
655	1132.519084	1227377.738185	-0.021527
656	1133.400763	1236401.911908	-0.018759
657	1132.248092	1241391.995702	-0.015832
658	1133.343511	1247817.103374	-0.014267
659	1134.202290	1242863.703354	-0.016927
660	1134.977099	1233249.022376	-0.021319
661	1134.133588	1221881.657727	-0.025025
662	1135.900763	1211727.028320	-0.030437
663	1139.973282	1208309.766462	-0.035101
664	1147.480916	1222926.020628	-0.035614
665	1151.519084	1235180.379407	-0.034244
666	1157.290076	1239217.923489	-0.037371
667	1157.358779	1241275.352194	-0.036658
668	1161.931298	1256588.308257	-0.034626
669	1167.263359	1275271.705451	-0.032012
670	1170.160305	1289044.668959	-0.029297
671	1168.725191	1288815.420663	-0.028224
672	1168.324427	1285236.074136	-0.029211
673	1170.343511	1281844.370550	-0.032072
674	1168.606870	1280424.238579	-0.031201
675	1170.721374	1293705.773513	-0.028047
676	1169.858779	1288729.327385	-0.029169
677	1168.221374	1284809.729619	-0.029284
678	1165.141221	1281696.365553	-0.027939
679	1164.828244	1290342.737676	-0.024499
680	1163.927481	1284367.639779	-0.025968
681	1163.393130	1281346.910334	-0.026649
682	1166.316794	1285635.819489	-0.027442
683	1171.988550	1291611.599106	-0.029830
684	1178.694656	1297227.906765	-0.033143
685	1182.450382	1305397.873492	-0.033183
686	1183.557252	1309665.735272	-0.032532
687	1188.171756	1318068.050653	-0.033180
688	1190.171756	1321896.249126	-0.033396
689	1192.267176	1309118.272129	-0.039530
690	1191.141221	1303711.243415	-0.040564
691	1190.003817	1299345.484718	-0.041227
692	1187.927481	1293341.051993	-0.041749
693	1191.332061	1304541.611109	-0.040419
694	1194.828244	1317645.691874	-0.038515
695	1195.488550	1324549.196434	-0.036609
696	1200.454198	1339997.011261	-0.035075
697	1201.725191	1333663.313793	-0.038251
698	1205.263359	1331419.514612	-0.041730
699	1207.793893	1327016.652176	-0.045158
700	1213.339695	1342362.254837	-0.044094
701	1216.381679	1354620.182565	-0.042229
702	1219.099237	1354760.570305	-0.044221
703	1221.110687	1361578.632787	-0.043435
704	1222.080153	1366838.409606	-0.042398
705	1221.824427	1366619.572228	-0.042280
706	1223.454198	1385224.858589	-0.037284
707	1225.209924	1397825.356695	-0.034412
708	1227.328244	1413060.586912	-0.030961
709	1224.217557	1416639.467936	-0.027380
710	1222.038168	1418107.426024	-0.025201
711	1222.633588	1418563.713070	-0.025511
712	1224.568702	1432496.397952	-0.022364
713	1224.912214	1440847.912141	-0.019849
714	1224.309160	1442913.007473	-0.018687
715	1219.843511	1428824.498412	-0.019890
716	1220.786260	1433125.687139	-0.019188
717	1222.190840	1437345.826176	-0.018880
718	1225.675573	1446906.448182	-0.018430
719	1226.580153	1463489.495484	-0.013629
720	1232.160305	1479745.157508	-0.012671
721	1235.156489	1490370.620549	-0.011550
722	1237.454198	1489825.927292	-0.013540
723	1237.034351	1486534.269812	-0.014285
724	1238.370229	1483096.103388	-0.016453
725	1243.118321	1494683.821878	-0.016391
726	1249.381679	1507312.854321	-0.017182
727	1253.767176	1508274.697701	-0.020248
728	1258.633588	1512559.758872	-0.022598
729	1263.393130	1516331.551556	-0.025007
730	1266.797710	1521488.703354	-0.025950
731	1268.690840	1524450.213580	-0.026444
732	1267.080153	1507533.463041	-0.030507
733	1268.740458	1503773.123478	-0.032903
734	1269.637405	1505892.666234	-0.032906
735	1270.343511	1502574.477420	-0.034453
736	1275.167939	1507868.361109	-0.036341
737	1275.862595	1516324.858983	-0.034248
738	1277.461832	1522197.637856	-0.033614
739	1279.912214	1525645.736568	-0.034346
